iteration,target
1362,25.199640631082737
1363,25.199838957453494
1364,25.199664046468804
1365,25.199862155143357
1366,25.19968747146594
1367,25.199885367049323
1368,25.199710906100552
1369,25.19990859258496
1370,25.199734350371717
1371,25.19993183162409
1372,25.199757804339008
1373,25.199955084152855
1374,25.19978126808543
1375,25.199978350185575
1376,25.199804741701655
1377,25.20000162974316
1378,25.19982822527618
1379,25.200024922847216
1380,25.19985171889585
1381,25.200048229518885
1382,25.19987522264546
1383,25.200071549777704
1384,25.199898736607793
1385,25.200094883642578
1386,25.19992226086333
1387,25.200118231133054
1388,25.199945795491193
1389,25.200142983953363
1390,25.199978499777664
1391,25.200167191179617
1392,25.200002150354056
1393,25.200194398962367
1394,25.20002576463617
1395,25.20021790913961
1396,25.20004952346789
1397,25.200241432921075
1398,25.20007330069597
1399,25.20026497020922
1400,25.20009708525162
1401,25.200288519579097
1402,25.20012087619307
1403,25.20031208072624
1404,25.200144673943214
1405,25.200335653908727
1406,25.200168479072325
1407,25.200359239503534
1408,25.200192292093114
1409,25.200382837857212
1410,25.20021611343532
1411,25.20040644925347
1412,25.200239943452523
1413,25.200430073917687
1414,25.200263782440743
1415,25.200453712028096
1416,25.200287630651935
1417,25.200477363728396
1418,25.200311488303903
1419,25.20050102913546
1420,25.20033535559014
1421,25.20052470834549
1422,25.200359232682338
1423,25.20054840144212
1424,25.200383119739403
1425,25.20057210849426
1426,25.20040701690732
1427,25.2005958295656
1428,25.200430924323204
1429,25.200619564711367
1430,25.200454842115278
1431,25.200643313982926
1432,25.20047877040702
1433,25.200667077426715
1434,25.20050270931575
1435,25.20069085508568
1436,25.200527405587074
1437,25.20072213243066
1438,25.200551475704962
1439,25.200745730782963
1440,25.200575791113813
1441,25.20076942037327
1442,25.200600124503126
1443,25.200793141855232
1444,25.200624463069737
1445,25.200816884779677
1446,25.200648806770914
1447,25.20084064652406
1448,25.200673156074338
1449,25.200864426432855
1450,25.20069751135521
1451,25.20088822438015
1452,25.20072187292795
1453,25.20091204037066
1454,25.20074624106747
1455,25.200935874428062
1456,25.200770616020236
1457,25.20095972656349
1458,25.20079499800864
1459,25.200983596777633
1460,25.200819387238646
1461,25.20100748505887
1462,25.20084378390333
1463,25.201031391388362
1464,25.200868188183676
1465,25.20105531574108
1466,25.20089260025384
1467,25.201079258089074
1468,25.200917020282525
1469,25.2011032184023
1470,25.200941448432097
1471,25.20112719664826
1472,25.20096588486218
1473,25.201151192796033
1474,25.20099032972688
1475,25.201175206814696
1476,25.201014783179282
1477,25.20119923867241
1478,25.20103924536874
1479,25.20122328833964
1480,25.20106371644283
1481,25.201247355787018
1482,25.2010881965457
1483,25.20127144098683
1484,25.201112685820597
1485,25.20129554391155
1486,25.20113718440779
1487,25.20131966453596
1488,25.201161692446476
1489,25.201343802835037
1490,25.20118621007214
1491,25.201367958786022
1492,25.201210737420077
1493,25.201392132366212
1494,25.201235274624196
1495,25.20141632355399
1496,25.201259821814574
1497,25.201440532330473
1498,25.20128437912058
1499,25.20146475867614
1500,25.201308946670004
1501,25.201489002573684
1502,25.20133352458879
1503,25.201513264006284
1504,25.201358113000424
1505,25.20153754295756
1506,25.201382712028362
1507,25.201561839414126
1508,25.201407321792885
1509,25.20158615336164
1510,25.201431942413365
1511,25.201610484788265
1512,25.201456574007352
1513,25.201634833681965
1514,25.20148121669081
1515,25.201659200031834
1516,25.201505870578785
1517,25.201683583828526
1518,25.20153053578405
1519,25.201707985063198
1520,25.20155521241849
1521,25.201732403727647
1522,25.201579900593064
1523,25.20175683981619
1524,25.20160460041552
1525,25.201781293320664
1526,25.201629311993884
1527,25.201805764237868
1528,25.201654035434096
1529,25.20183025256256
1530,25.201678770841454
1531,25.201854758290885
1532,25.20170351831848
1533,25.20187928142058
1534,25.201728277968403
1535,25.20190382194869
1536,25.201753049892215
1537,25.201928379876108
1538,25.20177783418989
1539,25.201952955200802
1540,25.201802630959484
1541,25.201977547923207
1542,25.201827440299223
1543,25.202002158045616
1544,25.201852262305238
1545,25.202026785568467
1546,25.20187709707283
1547,25.202051430495885
1548,25.20190194469615
1549,25.20207609283033
1550,25.20192680526862
1551,25.20210077257594
1552,25.201951678882544
1553,25.20212547606867
1554,25.201976455546863
1555,25.202150002332694
1556,25.202001140512955
1557,25.20217454959721
1558,25.202025846869226
1559,25.20219911596245
1560,25.202050568461562
1561,25.202223699820486
1562,25.20207530380935
1563,25.202248300553247
1564,25.202100052540345
1565,25.202272917967104
1566,25.202124814603614
1567,25.202297552016706
1568,25.202149590044883
1569,25.202322202705766
1570,25.202174378939837
1571,25.202346870054956
1572,25.202199181373093
1573,25.20237152264872
1574,25.202223746323845
1575,25.202395849811644
1576,25.202248197509782
1577,25.20242019805506
1578,25.202272670697546
1579,25.202444565337835
1580,25.202297159745285
1581,25.202468950018094
1582,25.20232166316965
1583,25.20249335149878
1584,25.202346180606128
1585,25.20251776961186
1586,25.202370712014044
1587,25.202542204336616
1588,25.20239525744728
1589,25.2025666556956
1590,25.202419816986314
1591,25.202591123724012
1592,25.202444390716217
1593,25.202615608456654
1594,25.202468978720393
1595,25.202640109929
1596,25.20249358107845
1597,25.202664628172215
1598,25.202518467290254
1599,25.202695635350665
1600,25.202543212296398
1601,25.202719997962724
1602,25.2025681462992
1603,25.202744438537813
1604,25.20259309362837
1605,25.202768910923176
1606,25.202618049389685
1607,25.202793405909006
1608,25.202643014175695
1609,25.20281792111996
1610,25.202667988358364
1611,25.202842456000997
1612,25.202692972226956
1613,25.202867010481445
1614,25.202717966052212
1615,25.202891584603314
1616,25.202742970087222
1617,25.2029161784235
1618,25.202767984567345
1619,25.202940791987665
1620,25.202793009708333
1621,25.202965425328564
1622,25.202818045709137
1623,25.202990078466655
1624,25.202843092757803
1625,25.20301475141355
1626,25.202868151028728
1627,25.203039444174014
1628,25.202893220691294
1629,25.20306415674758
1630,25.2029183019049
1631,25.20308888913133
1632,25.202943394825525
1633,25.203113641318843
1634,25.202968499603905
1635,25.20313835312026
1636,25.202993120102064
1637,25.20316275482083
1638,25.203017852705447
1639,25.203187181613657
1640,25.20304260388707
1641,25.203211630103624
1642,25.20306736891803
1643,25.203236098478783
1644,25.203092146537987
1645,25.20326058607724
1646,25.20311693644316
1647,25.203285092678705
1648,25.20314173862858
1649,25.203309618214917
1650,25.2031665531822
1651,25.203334162665897
1652,25.203191380218634
1653,25.203358726027307
1654,25.203216219859094
1655,25.203383308298047
1656,25.203241072225183
1657,25.20340790947717
1658,25.203265937435834
1659,25.203432529564008
1660,25.203290815607268
1661,25.20345716855764
1662,25.203315706854028
1663,25.203481826456716
1664,25.203340611288926
1665,25.203506503260307
1666,25.203365529022
1667,25.203531198968452
1668,25.20339046016374
1669,25.203555913581113
1670,25.203415404821044
1671,25.203580647098992
1672,25.20344036310029
1673,25.20360539952367
1674,25.203465335107232
1675,25.203630170857423
1676,25.20349042579165
1677,25.203660167567467
1678,25.20351554026638
1679,25.203684808981734
1680,25.203540797016096
1681,25.20370951506561
1682,25.203566063653625
1683,25.203734253177576
1684,25.20359133949615
1685,25.20375901557577
1686,25.203616625174625
1687,25.20378380019202
1688,25.203641920910968
1689,25.20380860650311
1690,25.20366722690233
1691,25.203833434391747
1692,25.203692543366742
1693,25.20385828384292
1694,25.203717870527726
1695,25.203883154859334
1696,25.20374320859992
1697,25.20390804744171
1698,25.20376855778955
1699,25.203932961583178
1700,25.203793918290106
1701,25.20395789727172
1702,25.203819290288955
1703,25.20398285448914
1704,25.203844673962983
1705,25.20400783321383
1706,25.203870069484992
1707,25.20403283342399
1708,25.203895477020986
1709,25.204057855093424
1710,25.203920896733507
1711,25.20408289819716
1712,25.203946328780383
1713,25.204107962709948
1714,25.20397177331688
1715,25.204133048606316
1716,25.203997230495133
1717,25.204158155861705
1718,25.20402270046452
1719,25.204183284451577
1720,25.204048183371473
1721,25.204208434353177
1722,25.204073679360594
1723,25.204233605544687
1724,25.20409918857444
1725,25.204258798004957
1726,25.20412471115379
1727,25.204284011713746
1728,25.20415024723615
1729,25.204309246653118
1730,25.204175779197158
1731,25.20433444019955
1732,25.204201291687014
1733,25.204359663752946
1734,25.20422681959234
1735,25.20438490908464
1736,25.20425236173424
1737,25.20441017556459
1738,25.204277917859137
1739,25.204435462988602
1740,25.204303487992547
1741,25.204460771302365
1742,25.20432907224768
1743,25.20448610049947
1744,25.20435467076209
1745,25.20451145058745
1746,25.204380283677896
1747,25.204536821576767
1748,25.204405911135147
1749,25.204562213476038
1750,25.2044315532703
1751,25.20458762629436
1752,25.204457210215885
1753,25.204613060038575
1754,25.204482882101736
1755,25.204638514714127
1756,25.204508569052443
1757,25.20466399032739
1758,25.204534271191953
1759,25.20468948688268
1760,25.204559988640092
1761,25.204715004384973
1762,25.20458572151528
1763,25.204740542839552
1764,25.204611469933287
1765,25.20476610225069
1766,25.204637234007123
1767,25.204791682625007
1768,25.204663013850226
1769,25.204817283966804
1770,25.204688809571735
1771,25.204842906282927
1772,25.204714621280804
1773,25.204868549579945
1774,25.204740449084287
1775,25.204894213865146
1776,25.20476629308814
1777,25.204919899146027
1778,25.204792153396514
1779,25.204945605430794
1780,25.20481803011263
1781,25.204971332728746
1782,25.204843923337876
1783,25.204997081048766
1784,25.20486983317277
1785,25.2050228504013
1786,25.204895759717136
1787,25.20504864079748
1788,25.204921703068987
1789,25.20507445224871
1790,25.204947663325356
1791,25.20510028476634
1792,25.204973640582455
1793,25.205126138363998
1794,25.204999634935586
1795,25.20515201305489
1796,25.205025646478354
1797,25.205177908853106
1798,25.205051675304738
1799,25.205203825772962
1800,25.205077721506772
1801,25.205229763830403
1802,25.20510378517519
1803,25.205255723040864
1804,25.205129866401194
1805,25.20528170342118
1806,25.205155965274344
1807,25.205307704988847
1808,25.20518208188333
1809,25.205333727762074
1810,25.205208216316343
1811,25.205359771758143
1812,25.20523436866074
1813,25.2053858369975
1814,25.20526053900312
1815,25.205411923498797
1816,25.20528672742922
1817,25.20543803128293
1818,25.205312934024512
1819,25.20546416037086
1820,25.205339158872455
1821,25.205490310783496
1822,25.205365402057403
1823,25.205516482544
1824,25.20539166366212
1825,25.205542675674224
1826,25.205417943769806
1827,25.205568890197586
1828,25.205444242461
1829,25.20559512613795
1830,25.205470559818203
1831,25.205621383518974
1832,25.205496895921442
1833,25.205647662367028
1834,25.205523250850554
1835,25.205673962706214
1836,25.20554962468554
1837,25.20570025108849
1838,25.205575916313137
1839,25.205726489512244
1840,25.20560223853454
1841,25.2057527502243
1842,25.205628580525172
1843,25.205779032451794
1844,25.205654928667172
1845,25.20580525727701
1846,25.205681220765882
1847,25.20583148899869
1848,25.205707534632666
1849,25.20585774131451
1850,25.205733866753015
1851,25.205884019085733
1852,25.2057602090797
1853,25.20591023346038
1854,25.205786476587257
1855,25.205936470511237
1856,25.20581276824601
1857,25.205962730193058
1858,25.20583907995979
1859,25.20598901123413
1860,25.205865410755905
1861,25.206015313178558
1862,25.20589176040858
1863,25.20604163592202
1864,25.205918128925532
1865,25.2060679794829
1866,25.205944516385664
1867,25.206094343917584
1868,25.205970922889257
1869,25.206120729291346
1870,25.205997348537714
1871,25.20614713566828
1872,25.206023793431314
1873,25.206173563109818
1874,25.206050257664863
1875,25.206200011673893
1876,25.206076741329063
1877,25.206226481414436
1878,25.20610324451308
1879,25.206252972384167
1880,25.20612976730081
1881,25.206279484633104
1882,25.206156309774325
1883,25.20630601820971
1884,25.20618287201387
1885,25.20633257316013
1886,25.20620945409791
1887,25.20635914953118
1888,25.20623605610218
1889,25.206385747366987
1890,25.20626267810235
1891,25.206412366712584
1892,25.206289320172793
1893,25.206439007612065
1894,25.20631598238537
1895,25.20646567010841
1896,25.206342664813523
1897,25.206492354245256
1898,25.206369367527493
1899,25.206519060065595
1900,25.206396090598453
1901,25.20654578761264
1902,25.206422834095974
1903,25.20657253692911
1904,25.206449598089424
1905,25.206599308058912
1906,25.206476382647907
1907,25.206626101044325
1908,25.206503187839854
1909,25.20665291592877
1910,25.206530013732852
1911,25.206679752756138
1912,25.20655686039459
1913,25.20670661156874
1914,25.20658372789262
1915,25.20673352789686
1916,25.20661066162984
1917,25.206760420742746
1918,25.20663751201663
1919,25.20678734580861
1920,25.206664385111253
1921,25.206814294580226
1922,25.206691280781346
1923,25.206841265616056
1924,25.206718198681074
1925,25.20686825856705
1926,25.206745138682443
1927,25.20689527336345
1928,25.2067721007652
1929,25.206922310018392
1930,25.206799084953452
1931,25.206949368573305
1932,25.206826091286985
1933,25.20697644907864
1934,25.206853119811512
1935,25.20700355158806
1936,25.206880170574557
1937,25.207030676155913
1938,25.2069072436243
1939,25.207057822837214
1940,25.20693433900896
1941,25.20708499168677
1942,25.206961456777428
1943,25.207112182759374
1944,25.206988596979038
1945,25.207139396109834
1946,25.207015759663143
1947,25.207166631792695
1948,25.207042944878594
1949,25.207193889863
1950,25.207070152675897
1951,25.207221170376208
1952,25.207097383104603
1953,25.20724847338716
1954,25.20712463621544
1955,25.207275798951052
1956,25.207151912058624
1957,25.207303147124094
1958,25.207179210685354
1959,25.207330517961502
1960,25.207206532146536
1961,25.20735791151834
1962,25.20723387649354
1963,25.207385327851398
1964,25.20726124377847
1965,25.207412767016187
1966,25.20728863405271
1967,25.2074402290691
1968,25.207316047368515
1969,25.20746771406653
1970,25.207343483778452
1971,25.20749522206438
1972,25.207370943335043
1973,25.207522753119292
1974,25.207398426091242
1975,25.20755030728833
1976,25.207425932099788
1977,25.20757788462811
1978,25.2074534614137
1979,25.207605485195472
1980,25.20748101408775
1981,25.20763310904703
1982,25.207508590173806
1983,25.20766075624056
1984,25.20753618972639
1985,25.207688426833094
1986,25.207563812800124
1987,25.207716120881962
1988,25.207591459448622
1989,25.20774377650581
1990,25.20761880854935
1991,25.20777117076455
1992,25.207646162439232
1993,25.207798592585505
1994,25.207673545196258
1995,25.207826040170396
1996,25.207701038775205
1997,25.207855356562966
1998,25.20772855703307
1999,25.207882728786892
2000,25.20775615117372
2001,25.207910128330923
2002,25.207783767334604
2003,25.207937555233684
2004,25.207811403536187
2005,25.20796500811025
2006,25.207839059481095
2007,25.207992486606145
2008,25.207866735215237
2009,25.208019990703413
2010,25.207894430911885
2011,25.208047520479106
2012,25.207922146782266
2013,25.20807507602717
2014,25.207949883039646
2015,25.208102657440342
2016,25.20797763988776
2017,25.208130264800506
2018,25.20800541751715
2019,25.208157898179486
2020,25.208033216109015
2021,25.208185557642086
2022,25.208061035832547
2023,25.208213243244245
2024,25.208088876848027
2025,25.208240955035308
2026,25.208116739310064
2027,25.20826869306166
2028,25.208144623364888
2029,25.208296457364213
2030,25.208172529152755
2031,25.208324247981636
2032,25.208200456810804
2033,25.208352064949167
2034,25.208228406470663
2035,25.20837990830092
2036,25.208256378259875
2037,25.20840777806939
2038,25.208284372304213
2039,25.20843567428665
2040,25.208312388724828
2041,25.208463596981804
2042,25.20834042764158
2043,25.20849154618577
2044,25.208368489171583
2045,25.208519521928345
2046,25.20839657342981
2047,25.208547524238604
2048,25.208424680528196
2049,25.208575553146602
2050,25.20845281057882
2051,25.208603608681198
2052,25.208480963691045
2053,25.2086316908726
2054,25.20850913997333
2055,25.208659799750652
2056,25.208537339531397
2057,25.208687935345772
2058,25.208565562470767
2059,25.208716097688697
2060,25.208593808896012
2061,25.208744286810322
2062,25.208622078910132
2063,25.20877250274247
2064,25.20865037261456
2065,25.208800745516562
2066,25.2086786901109
2067,25.208829015165968
2068,25.20870703149831
2069,25.208857311722802
2070,25.208735396876143
2071,25.208885635221115
2072,25.20876378634238
2073,25.208913984507035
2074,25.208792138084164
2075,25.208942339262435
2076,25.20882054038293
2077,25.208970721915428
2078,25.208848967579115
2079,25.208999131679324
2080,25.208877419453756
2081,25.20902756836154
2082,25.208905895980013
2083,25.20905603193296
2084,25.20893439721248
2085,25.209084522417463
2086,25.208962923234594
2087,25.20911303985691
2088,25.20899147413956
2089,25.20914158430036
2090,25.209020050022673
2091,25.209170155796755
2092,25.20904865097828
2093,25.209198754395175
2094,25.209077277100736
2095,25.209227380146103
2096,25.20910592848237
2097,25.209256033097954
2098,25.209134605214093
2099,25.209284713299432
2100,25.209163307386696
2101,25.209313420800292
2102,25.20919203508903
2103,25.209342155648077
2104,25.209220788409073
2105,25.209370917891874
2106,25.209249567434426
2107,25.209399707580808
2108,25.2092783722519
2109,25.209428524763553
2110,25.209307202947002
2111,25.20945736948829
2112,25.20933605960545
2113,25.20948624180483
2114,25.20936494231092
2115,25.209515141762722
2116,25.209393851147986
2117,25.209544069410875
2118,25.209422786200548
2119,25.209573024800186
2120,25.209451747551373
2121,25.209602007980042
2122,25.209480735283258
2123,25.209631019001115
2124,25.209509749478446
2125,25.209660057913883
2126,25.209538790219085
2127,25.209689124769742
2128,25.20956785758608
2129,25.209718219620527
2130,25.209596951661524
2131,25.209747342517403
2132,25.209626072525687
2133,25.209776493512212
2134,25.209655220259492
2135,25.209805672658383
2136,25.209684394943
2137,25.209834883956777
2138,25.209713576055503
2139,25.209864103752587
2140,25.209742774826054
2141,25.20989335530271
2142,25.209772001589506
2143,25.20992260439153
2144,25.209801065328296
2145,25.209951734911563
2146,25.20983016749596
2147,25.209980896232082
2148,25.209859299370226
2149,25.210009996153076
2150,25.209888337482415
2151,25.210039090926557
2152,25.209917407578367
2153,25.210068213401886
2154,25.20994650460034
2155,25.21009736278301
2156,25.209975627753472
2157,25.210126538780514
2158,25.210004776950427
2159,25.210155741450766
2160,25.21003395232355
2161,25.21018497096611
2162,25.210063154069083
2163,25.210214227523473
2164,25.210092382390947
2165,25.210243511317003
2166,25.21012163748377
2167,25.210272822525432
2168,25.210150919528814
2169,25.210302161313848
2170,25.2101802286927
2171,25.210331527834107
2172,25.21020956512939
2173,25.210360922224716
2174,25.210238928982562
2175,25.21039034461524
2176,25.21026832038615
2177,25.210419795125524
2178,25.210297739466352
2179,25.21044927386879
2180,25.210327186341374
2181,25.210478780952364
2182,25.210356661124937
2183,25.210508316476087
2184,25.210386163925477
2185,25.210537880537686
2186,25.21041569484759
2187,25.2105674732311
2188,25.210445253990194
2189,25.210597094645443
2190,25.210474841452424
2191,25.210626744868467
2192,25.21050445732795
2193,25.210656423984574
2194,25.210534101709527
2195,25.210685159974894
2196,25.210546933633395
2197,25.210691413274617
2198,25.210554268746357
2199,25.210697119532828
2200,25.210561346295883
2201,25.21070270074756
2202,25.21056835367426
2203,25.210708248218225
2204,25.210575336246166
2205,25.21071378635725
2206,25.210582307636287
2207,25.210719322547902
2208,25.210589180436273
2209,25.21072472807669
2210,25.21059599447245
2211,25.2107301390688
2212,25.210602809723458
2213,25.210735555462396
2214,25.21060962320916
2215,25.210740975748198
2216,25.210616433941134
2217,25.210746399318843
2218,25.210623241568776
2219,25.210751825954038
2220,25.210630045991373
2221,25.210757255588526
2222,25.210636847205933
2223,25.210762688214345
2224,25.210643645243188
2225,25.2107681238424
2226,25.210650440147678
2227,25.210773562491113
2228,25.210657231965342
2229,25.21077900417868
2230,25.210664020738932
2231,25.210784448920094
2232,25.21067080651369
2233,25.210789896730834
2234,25.210677589328505
2235,25.21079534762339
2236,25.210684369221774
2237,25.210800801607554
2238,25.210691146230822
2239,25.210806258693317
2240,25.21069792039042
2241,25.210811718888635
2242,25.21070469173493
2243,25.210817182199662
2244,25.210711460296807
2245,25.210822648632984
2246,25.210718226107463
2247,25.210828118194293
2248,25.210724989197608
2249,25.21083359088766
2250,25.21073174959838
2251,25.210839066717654
2252,25.2107385073375
2253,25.210844545688353
2254,25.210745262445023
2255,25.21085002780227
2256,25.210752014948866
2257,25.210855513063052
2258,25.210758764876793
2259,25.21086097849844
2260,25.21076535898328
2261,25.210866254029717
2262,25.210771894132225
2263,25.210871535056405
2264,25.210778431549443
2265,25.210876821648526
2266,25.21078496822316
2267,25.210882112162828
2268,25.21079150304854
2269,25.21088740590926
2270,25.210798035595865
2271,25.210892702615872
2272,25.21080456571189
2273,25.210898002181686
2274,25.210811093353634
2275,25.21090330457219
2276,25.21081761852338
2277,25.210908609781647
2278,25.210824141240664
2279,25.21091391781328
2280,25.210830661530515
2281,25.21091922867391
2282,25.21083717941997
2283,25.210924542370314
2284,25.210843694936777
2285,25.21092985891005
2286,25.210850208107324
2287,25.210935178299444
2288,25.210856718958674
2289,25.210940500544215
2290,25.21086322751625
2291,25.21094582564956
2292,25.210869733804884
2293,25.21095115362027
2294,25.21087623784957
2295,25.210956484460432
2296,25.21088273967415
2297,25.210961818174155
2298,25.210889239302787
2299,25.210967154764603
2300,25.210895736758395
2301,25.210972494234746
2302,25.210902232063983
2303,25.21097783658729
2304,25.21090872524201
2305,25.21098318182498
2306,25.210915216315005
2307,25.210988529950555
2308,25.210921705305058
2309,25.210993880965354
2310,25.210928192234178
2311,25.210999234871906
2312,25.210934677122854
2313,25.21100459167178
2314,25.21094115999381
2315,25.211009951366584
2316,25.21094764086661
2317,25.21101531395812
2318,25.210954119763073
2319,25.211020679447305
2320,25.21096059670389
2321,25.21102604783551
2322,25.210967071708872
2323,25.21103141912363
2324,25.21097354479889
2325,25.21103679331373
2326,25.210980015993755
2327,25.211042170405555
2328,25.21098648531302
2329,25.211047550400508
2330,25.210992952777133
2331,25.21105293329969
2332,25.210999418404754
2333,25.211058319103138
2334,25.21100588221588
2335,25.211063707812173
2336,25.21101234422985
2337,25.21106909942636
2338,25.211018804465304
2339,25.211074493947084
2340,25.211025262941348
2341,25.211079891374766
2342,25.211031719676384
2343,25.21108529170919
2344,25.211038174689293
2345,25.211090694951054
2346,25.211044627998724
2347,25.211096101100352
2348,25.21105107962262
2349,25.21110151015774
2350,25.21105752957942
2351,25.211106922122788
2352,25.21106397788708
2353,25.21111233699571
2354,25.21107042456333
2355,25.211117754777206
2356,25.211076869625686
2357,25.211123200785316
2358,25.21108336039788
2359,25.211128603854604
2360,25.21108974284129
2361,25.211134017176853
2362,25.211096126522534
2363,25.21113943481282
2364,25.211102509822467
2365,25.211144855810062
2366,25.211108892080578
2367,25.211150279772035
2368,25.211115273045152
2369,25.21115570654047
2370,25.211121652629565
2371,25.21116113605649
2372,25.211128030812006
2373,25.211166568300776
2374,25.211134407599275
2375,25.211172003269446
2376,25.211140783006833
2377,25.211177440964995
2378,25.211147157052892
2379,25.21118288139064
2380,25.211153529757205
2381,25.21118832455068
2382,25.211159901139126
2383,25.21119377044716
2384,25.21116627121728
2385,25.211199219083714
2386,25.211172640009863
2387,25.2112046704624
2388,25.211179007534618
2389,25.211210124584568
2390,25.211185373807666
2391,25.211215581452045
2392,25.211191738846544
2393,25.21122104106485
2394,25.211198102666913
2395,25.211226503424548
2396,25.211204465284474
2397,25.21123196853091
2398,25.211210826714705
2399,25.211237436384188
2400,25.211217186972817
2401,25.21124290698549
2402,25.211223546074045
2403,25.211248380333238
2404,25.211229904032287
2405,25.21125385642813
2406,25.211236260862968
2407,25.21125933526993
2408,25.211242616580183
2409,25.211264816857685
2410,25.21124897119808
2411,25.21127030119192
2412,25.21125532473116
2413,25.211275788271223
2414,25.211261677192624
2415,25.211281278095385
2416,25.211268028597253
2417,25.211286770664174
2418,25.21127437895779
2419,25.21129226597691
2420,25.211280728287868
2421,25.211297764032444
2422,25.21128707660182
2423,25.21130326483149
2424,25.21129342391281
2425,25.211308768371964
2426,25.21129977023383
2427,25.211314274654118
2428,25.211306115577834
2429,25.211319783676807
2430,25.211312459958435
2431,25.21132529543911
2432,25.21131880338862
2433,25.211330809941035
2434,25.211325145881577
2435,25.21133632718147
2436,25.211331487449797
2437,25.21134184715993
2438,25.211337828105805
2439,25.21134736987506
2440,25.211344167862983
2441,25.211352895326172
2442,25.211350506733652
2443,25.21135842351305
2444,25.211356844730282
2445,25.211363954434773
2446,25.211363181865185
2447,25.211369488089993
2448,25.211369518151507
2449,25.21137502447823
2450,25.21137585360089
2451,25.211380563598603
2452,25.211382188225798
2453,25.211386105450394
2454,25.211388522038305
2455,25.211391650032503
2456,25.21139485505092
2457,25.211397197344702
2458,25.211401187274987
2459,25.21140274738491
2460,25.21140751872371
2461,25.211408300153145
2462,25.211413849407563
2463,25.211413855648065
2464,25.211420179339257
2465,25.211419413868718
2466,25.2114265085304
2467,25.21142497481492
2468,25.211432836992792
2469,25.211430538484368
2470,25.21143916473784
2471,25.211436104877297
2472,25.211445491777113
2473,25.211441673991892
2474,25.21145181812244
2475,25.211447245827465
2476,25.211458143785194
2477,25.211452820383563
2478,25.211464468776285
2479,25.211458397658596
2480,25.21147079310753
2481,25.211463977651185
2482,25.211477116790324
2483,25.21146956036091
2484,25.21148343983532
2485,25.211475145786835
2486,25.21148976225436
2487,25.2114807339267
2488,25.21149608405789
2489,25.21148632478071
2490,25.21150240525708
2491,25.211491918347072
2492,25.211508725862814
2493,25.211497514625528
2494,25.2115150458867
2495,25.211503113613837
2496,25.211521365338513
2497,25.211508715311773
2498,25.211527684229853
2499,25.21151431971748
2500,25.21153400257072
2501,25.21151992683008
2502,25.211540320372478
2503,25.21152553664888
2504,25.211546637645377
2505,25.211531149172053
2506,25.21155295440007
2507,25.211536764398033
2508,25.21155927064705
2509,25.211542382327025
2510,25.211565586396773
2511,25.211548002956995
2512,25.211571901659447
2513,25.211553626286562
2514,25.21157821644578
2515,25.21155925231483
2516,25.211584530765776
2517,25.211564881040196
2518,25.211590844629434
2519,25.211570512462007
2520,25.21159715804743
2521,25.211576146578636
2522,25.21160347102977
2523,25.211581783388503
2524,25.2116097835858
2525,25.211587422891174
2526,25.211616095726416
2527,25.211593065084337
2528,25.211622407461157
2529,25.21159870996803
2530,25.211628718800284
2531,25.211604357539276
2532,25.21163502975356
2533,25.2116100077983
2534,25.21164134033029
2535,25.211615660743067
2536,25.211647650540726
2537,25.211621316372202
2538,25.211653960394642
2539,25.21162697468435
2540,25.21166026990135
2541,25.211632635678598
2542,25.211666579070425
2543,25.211638299353353
2544,25.21167288791208
2545,25.211643965707026
2546,25.211679196434943
2547,25.211649634738713
2548,25.211685504649267
2549,25.2116553064468
2550,25.211691812563906
2551,25.21166098082972
2552,25.211698120188423
2553,25.211666657886546
2554,25.211704427532375
2555,25.21167233761571
2556,25.211710734604814
2557,25.211678020015377
2558,25.211717041414886
2559,25.211683705084404
2560,25.211723347971656
2561,25.21168939282188
2562,25.21172965428468
2563,25.211695083225784
2564,25.211735960362823
2565,25.211700776294954
2566,25.211742266215197
2567,25.2117064720278
2568,25.21174857185087
2569,25.21171217042319
2570,25.211754877278736
2571,25.21171787147955
2572,25.21176118250788
2573,25.211723575195272
2574,25.21176748754715
2575,25.211729281569205
2576,25.211773792404536
2577,25.21173499059978
2578,25.211780097090024
2579,25.21174070228472
2580,25.21178640161179
2581,25.21174641662423
2582,25.211792705978723
2583,25.2117521336154
2584,25.21179915295921
2585,25.211761270076295
2586,25.211805522886614
2587,25.2117668047099
2588,25.21181197749957
2589,25.211772347343413
2590,25.211818434972663
2591,25.21177789601029
2592,25.211824893195853
2593,25.21178344903592
2594,25.211831351158246
2595,25.21178900899031
2596,25.211837793379118
2597,25.211794534292487
2598,25.21184420834925
2599,25.21180006331838
2600,25.211850624718636
2601,25.21180559702339
2602,25.211857041156236
2603,25.21181113453668
2604,25.21186345708316
2605,25.211816675495584
2606,25.211869872265197
2607,25.21182221974663
2608,25.211876286613
2609,25.211827767225493
2610,25.21188270009725
2611,25.211833317905533
2612,25.21188911271451
2613,25.21183887177449
2614,25.21189552447276
2615,25.211844428827355
2616,25.211901935383146
2617,25.2118499890612
2618,25.211908345458134
2619,25.211855552475075
2620,25.211914754712787
2621,25.211861119066505
2622,25.211921163159325
2623,25.211866688835016
2624,25.21192757081372
2625,25.21187226177927
2626,25.211933977688208
2627,25.211877837897866
2628,25.21194038379713
2629,25.2118834171897
2630,25.211946789153437
2631,25.21188899965319
2632,25.211953193770572
2633,25.21189458528716
